savol,modda_num,modda_text
Soliqlar va yig‘imlarning farqi nimada?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Davlat bilan soliq to‘lovchi o‘rtasidagi munosabat qanday tartibga solinadi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Soliqlarni hisoblab chiqarish kimning vakolatiga kiradi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Yig‘imlar qanday shakllarda bo‘lishi mumkin?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Soliq kodeksi kimlarga tatbiq etiladi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Soliq majburiyatlarini bajarish jarayoni qanday kechadi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Soliq va yig‘imlarni joriy etishda qanday hujjatlar asos bo‘ladi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Soliqlarni bekor qilish qanday tartibda amalga oshiriladi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Soliq munosabatlari nechta bosqichdan iborat?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Hisob-kitob tizimi qanday huquqiy asosda yuritiladi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Qachon soliq majburiyati paydo bo‘ladi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
"Soliq to‘lovchi o‘z majburiyatini bajarmasa, nima bo‘ladi?",Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Yig‘imlar qay tarzda bekor qilinadi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Soliq va yig‘imlar qachondan boshlab majburiy hisoblanadi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Soliqlarni belgilashda qanday mezonlar inobatga olinadi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Davlat budjetiga tushadigan yig‘imlar qanday tartibga solinadi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Ushbu kodeksdagi normalar boshqa qonun hujjatlariga qanday ta’sir ko‘rsatadi?,Soliq kodeksi 1-modda,"Kodeks soliqlar va yig‘imlarni belgilash, joriy etish va bekor qilishga, hisoblab chiqarish hamda to‘lashga doir munosabatlarni, shuningdek soliq majburiyatlarini bajarish bilan bog‘liq munosabatlarni tartibga soladi."
Soliq to‘g‘risidagi qonunchilik nimalardan iborat?,Soliq kodeksi 2-modda,Soliq to‘g‘risidagi qonunchilik ushbu Kodeksdan va qabul qilinishi ushbu Kodeksda to‘g‘ridan-to‘g‘ri nazarda tutilgan boshqa normativ-huquqiy hujjatlardan iborat.
Soliq kodeksi tashqarisida yana qanday hujjatlar soliq qonunchiligining bir qismi hisoblanadi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Qanday holatlarda boshqa normativ-huquqiy hujjatlar soliq qonunchiligiga kiritiladi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Soliq to‘g‘risidagi qonunchilikning asosiy manbai nima?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Xalqaro shartnomalar soliq qonunchiligiga qanday ta’sir qiladi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
"Soliq masalalarida xalqaro shartnoma va mahalliy qonunchilik o‘rtasida ziddiyat bo‘lsa, qaysi biri ustuvor hisoblanadi?",Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Soliq kodeksida bevosita nazarda tutilgan normativ-huquqiy hujjatlar qanday huquqiy kuchga ega?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
"Qanday hujjatlar ""normativ-huquqiy hujjatlar"" deb hisoblanadi?",Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Xalqaro shartnoma deganda nima tushuniladi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
O‘zbekiston Respublikasining xalqaro soliq shartnomalariga qo‘shilishi qanday tartibda amalga oshiriladi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Soliq to‘g‘risidagi qonunchilikni qabul qilishda qanday tartib-qoidalar amal qiladi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Soliq kodeksidan tashqari boshqa qaysi qonunlar soliq munosabatlariga taalluqli bo‘lishi mumkin?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Xalqaro shartnomalarning amal qilish muddati qanday belgilanadi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
"Agar soliq kodeksi va xalqaro shartnoma bir-biriga zid bo‘lsa, qaysi hujjatga amal qilinadi?",Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Soliq qonunchiligi tarkibiga giradigan xalqaro shartnomalarni kim tasdiqlaydi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Qaysi hollarda xalqaro shartnoma soliq qonunchiligidan ustun bo‘ladi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Normativ-huquqiy hujjatlar qanday hollarda soliq qonunchiligiga kiritiladi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Soliq to‘g‘risidagi qonunchilikka oid hujjatlar qanday rasmiylashtiriladi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Soliq kodeksida ko‘rsatilgan boshqa normativ-huquqiy hujjatlar qayerda e’lon qilinadi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Qanday huquqiy manba soliq to‘g‘risidagi qonunchilikda hal qiluvchi ahamiyatga ega?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Xalqaro shartnoma asosida soliq imtiyozlari berilishi mumkinmi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Soliq to‘g‘risidagi qonunchilikni amalda qo‘llashda qaysi hujjatlar inobatga olinadi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
O‘zbekiston Respublikasi ishtirokidagi xalqaro soliq shartnomalari nechta turga bo‘linadi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Soliq kodeksi bilan boshqa normativ-huquqiy hujjatlar o‘rtasida qanday bog‘liqlik mavjud?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Xalqaro shartnomalar asosida soliq to‘lovchining majburiyati o‘zgarishi mumkinmi?,Soliq kodeksi 2-modda,"Agar O‘zbekiston Respublikasining xalqaro shartnomasida O‘zbekiston Respublikasining soliq to‘g‘risidagi qonunchiligida nazarda tutilganidan boshqacha qoidalar belgilangan bo‘lsa, xalqaro shartnoma qoidalari qo‘llaniladi."
Qanday holatlarda normativ-huquqiy hujjat ushbu Kodeksga muvofiq emas deb topiladi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Qaysi organlar normativ-huquqiy hujjatlarni qabul qilish huquqiga ega emas?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
"Normativ-huquqiy hujjatni qabul qilish tartibi buzilgan bo‘lsa, bu qanday oqibatlarga olib keladi?",Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
"Agar hujjat soliq to‘lovchining huquqlarini cheklasa, u haqiqiy hisoblanadimi?",Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Soliq munosabatlari subyektlari deb kimlar tushuniladi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
"Normativ-huquqiy hujjat soliq to‘lovchining harakatlariga oid tartibni o‘zgartirsa, bu hujjatga qanday munosabatda bo‘linadi?",Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Qanday hollarda kodeksda taqiqlangan harakatlarga ruxsat berilishi hujjatni haqiqiy emas deb hisoblashga sabab bo‘ladi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Kodeksga zid bo‘lgan normativ-huquqiy hujjatni kim bekor qilishi mumkin?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Normativ-huquqiy hujjatga o‘zgartish kiritish vakolati kimga tegishli?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Yuqori turuvchi organ nima va uning vakolati nimadan iborat?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Kodeksga muvofiq bo‘lmagan hujjat qanday hollarda sud orqali haqiqiy emas deb topiladi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Sud qanday asosda hujjatni haqiqiy emas deb topishi mumkin?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Qaysi holatda hujjat ular qabul qilingan kundan boshlab haqiqiy emas deb hisoblanadi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Normativ-huquqiy hujjatlar Kodeks bilan ziddiyatga tushganda qanday tartib joriy qilinadi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Kodeksda belgilangan huquqlarni cheklashga uringan hujjatlar haqiqiy hisoblanadimi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Kodeksga zid harakatlarga ruxsat beruvchi hujjatlar qanday tartibda ko‘rib chiqiladi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Tartibga rioya qilinmagan holda qabul qilingan hujjatlarning maqomi qanday bo‘ladi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Ushbu modda soliq to‘g‘risidagi qonunchilikka qanday kafolatlar beradi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
"Normativ-huquqiy hujjatning faqat bir qismi kodeksga zid bo‘lsa, butun hujjat bekor qilinadimi?",Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
Kodeksga muvofiq bo‘lmagan hujjatni kim sudga beradi?,Soliq kodeksi 3-modda,"Normativ-huquqiy hujjat yoki uning bir qismi, agar mazkur hujjatga nisbatan quyidagi shartlardan hech bo‘lmaganda bittasi bajarilsa, ushbu Kodeksning qoidalariga muvofiq emas deb topiladi:"
